CVE ID,Field,From Date,To Date,Old Value,New Value
CVE-2024-47869,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:14:44.620522,,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N
CVE-2024-47869,configurations,2024-10-20 00:00:00,2024-10-23 21:14:44.620522,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:gradio_project:gradio:*:*:*:*:*:python:*:*"", ""versionEndExcluding"": ""4.44.0"", ""matchCriteriaId"": ""D2722A7B-EC12-4EB1-9BB8-E63496371704""}]}]}]"
CVE-2024-47869,references,2024-10-20 00:00:00,2024-10-23 21:14:44.620522,"[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-j757-pf57-f8r4"", ""source"": ""security-advisories@github.com""}]","[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-j757-pf57-f8r4"", ""source"": ""security-advisories@github.com"", ""tags"": [""Third Party Advisory""]}]"
CVE-2024-47869,vendor_name,2024-10-20 00:00:00,2024-10-23 21:14:44.620522,GitHub,Gradio
CVE-2024-47870,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-47870,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-47870,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,GitHub
CVE-2024-47870,published,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,2024-10-11,2024-10-10
CVE-2024-47870,last_modified,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,2024-10-15,2024-10-17
CVE-2024-47870,vuln_status,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,Undergoing Analysis,Analyzed
CVE-2024-47870,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,0.0,8.1
CVE-2024-47870,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2024-47870,configurations,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:gradio_project:gradio:*:*:*:*:*:python:*:*"", ""versionEndExcluding"": ""5.0.0"", ""matchCriteriaId"": ""32D191C7-095C-427B-832D-C63FE4D4A037""}]}]}]"
CVE-2024-47870,references,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,"[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-xh2x-3mrm-fwqm"", ""source"": ""security-advisories@github.com""}]","[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-xh2x-3mrm-fwqm"", ""source"": ""security-advisories@github.com"", ""tags"": [""Third Party Advisory""]}]"
CVE-2024-47870,os_name,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,"['Windows', 'Linux', 'macOS']","['Linux', 'Windows', 'macOS']"
CVE-2024-47870,vendor_name,2024-10-20 00:00:00,2024-10-23 21:14:29.566587,GitHub,Gradio
CVE-2024-47871,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-47871,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-47871,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,null
CVE-2024-47871,published,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,2024-10-11,2024-10-10
CVE-2024-47871,last_modified,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,2024-10-15,2024-10-17
CVE-2024-47871,vuln_status,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,Undergoing Analysis,Analyzed
CVE-2024-47871,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,0.0,9.1
CVE-2024-47871,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
CVE-2024-47871,weaknesses,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,"[{""source"": ""security-advisories@github.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-311""}]}]","[{""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-311""}]}, {""source"": ""security-advisories@github.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-311""}]}]"
CVE-2024-47871,configurations,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:gradio_project:gradio:*:*:*:*:*:python:*:*"", ""versionEndExcluding"": ""5.0.0"", ""matchCriteriaId"": ""32D191C7-095C-427B-832D-C63FE4D4A037""}]}]}]"
CVE-2024-47871,references,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,"[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-279j-x4gx-hfrh"", ""source"": ""security-advisories@github.com""}]","[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-279j-x4gx-hfrh"", ""source"": ""security-advisories@github.com"", ""tags"": [""Third Party Advisory""]}]"
CVE-2024-47871,vendor_name,2024-10-20 00:00:00,2024-10-23 21:14:15.545353,null,Gradio
CVE-2024-47872,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-47872,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-47872,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,GitHub
CVE-2024-47872,published,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,2024-10-11,2024-10-10
CVE-2024-47872,last_modified,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,2024-10-15,2024-10-17
CVE-2024-47872,vuln_status,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,Undergoing Analysis,Analyzed
CVE-2024-47872,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,0.0,5.4
CVE-2024-47872,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N
CVE-2024-47872,configurations,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:gradio_project:gradio:*:*:*:*:*:python:*:*"", ""versionEndExcluding"": ""5.0.0"", ""matchCriteriaId"": ""32D191C7-095C-427B-832D-C63FE4D4A037""}]}]}]"
CVE-2024-47872,references,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,"[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-gvv6-33j7-884g"", ""source"": ""security-advisories@github.com""}]","[{""url"": ""https://github.com/gradio-app/gradio/security/advisories/GHSA-gvv6-33j7-884g"", ""source"": ""security-advisories@github.com"", ""tags"": [""Third Party Advisory""]}]"
CVE-2024-47872,vendor_name,2024-10-20 00:00:00,2024-10-23 21:13:59.176590,GitHub,Gradio
CVE-2024-47875,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-47875,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-47875,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,cure53
CVE-2024-47877,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-47877,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-47877,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,codeclysm
CVE-2024-47884,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-47884,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-47884,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,zefr0x
CVE-2024-48020,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48020,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48020,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,WP Time Capsule
CVE-2024-48033,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48033,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48033,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,"['Linux', 'Windows', 'macOS']",['WordPress']
CVE-2024-48033,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Patchstack
CVE-2024-48040,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48040,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48040,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Tainacan Community
CVE-2024-48041,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48041,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48041,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,CreativeMindsSolutions
CVE-2024-48768,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48768,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48768,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,7.5
CVE-2024-48768,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2024-48768,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-306""}]}]"
CVE-2024-48768,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,almaodo GmbH
CVE-2024-48769,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48769,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48769,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,9.1
CVE-2024-48769,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
CVE-2024-48769,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-863""}]}]"
CVE-2024-48769,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,"['Android', 'iOS']"
CVE-2024-48769,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,BURG-WCHTER KG
CVE-2024-48770,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48770,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48770,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,8.2
CVE-2024-48770,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N
CVE-2024-48770,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-922""}]}]"
CVE-2024-48770,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,"['Android', 'iOS']"
CVE-2024-48770,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Plug n Play Camera
CVE-2024-48771,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48771,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48771,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,7.5
CVE-2024-48771,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2024-48771,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-306""}]}]"
CVE-2024-48771,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,almando GmbH
CVE-2024-48773,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48773,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48773,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,7.5
CVE-2024-48773,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2024-48773,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-306""}]}]"
CVE-2024-48773,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,"Wo-smart Technologies (Shenzhen) Co., LTD"
CVE-2024-48774,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48774,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48774,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Fermax Asia Pacific Pte Ltd
CVE-2024-48775,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48775,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48775,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,7.5
CVE-2024-48775,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2024-48775,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-306""}]}]"
CVE-2024-48775,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,['Android']
CVE-2024-48775,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,null
CVE-2024-48776,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48776,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48776,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,7.5
CVE-2024-48776,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2024-48776,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-306""}]}]"
CVE-2024-48776,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Shelly
CVE-2024-48777,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48777,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48777,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,7.5
CVE-2024-48777,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2024-48777,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-306""}]}]"
CVE-2024-48777,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,"['Android', 'iOS', 'Windows', 'Linux']","['Android', 'iOS']"
CVE-2024-48777,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,LEDVANCE
CVE-2024-48778,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48778,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48778,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,9.1
CVE-2024-48778,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
CVE-2024-48778,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-863""}]}]"
CVE-2024-48778,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,['Ubuntu'],['Linux']
CVE-2024-48778,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,"GIANT MANUFACTURING CO., LTD."
CVE-2024-48784,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48784,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48784,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,9.8
CVE-2024-48784,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2024-48784,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-863""}]}]"
CVE-2024-48784,os_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,"['Android', 'iOS']"
CVE-2024-48784,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,SAMPMAX
CVE-2024-48786,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48786,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48786,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,9.1
CVE-2024-48786,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
CVE-2024-48786,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,[],"[{""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-863""}]}]"
CVE-2024-48786,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,SWITCHBOT INC
CVE-2024-48813,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48813,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48813,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,null
CVE-2024-48827,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-48827,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-48827,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,sbondCo
CVE-2024-5474,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-5474,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-5474,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Lenovo
CVE-2024-6985,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-6985,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-6985,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,ParisNeo
CVE-2024-8376,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-8376,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-8376,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Eclipse Foundation
CVE-2024-8376,last_modified,2024-10-20 00:00:00,2024-11-05 11:01:25.491914,2024-10-15,2024-10-31
CVE-2024-8376,references,2024-10-20 00:00:00,2024-11-05 11:01:25.491914,"[{""url"": ""https://github.com/eclipse/mosquitto/releases/tag/v2.0.19"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/cve-assignement/-/issues/26"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/216"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/217"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/218"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/227"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://mosquitto.org/"", ""source"": ""emo@eclipse.org""}]","[{""url"": ""https://github.com/eclipse-mosquitto/mosquitto/commit/1914b3ee2a18102d0a94cbdbbfeae1afa03edd17"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://github.com/eclipse/mosquitto/releases/tag/v2.0.19"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/cve-assignement/-/issues/26"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/216"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/217"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/218"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://gitlab.eclipse.org/security/vulnerability-reports/-/issues/227"", ""source"": ""emo@eclipse.org""}, {""url"": ""https://mosquitto.org/"", ""source"": ""emo@eclipse.org""}]"
CVE-2024-8755,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-8755,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-8755,description,2024-10-11 00:00:00,2024-10-20 00:00:00,"Improper Input Validation vulnerability of Authenticated User in Progress LoadMaster allows : OS Command Injection.This issue affects:





 Product 





Affected Versions 





LoadMaster 





From 7.2.55.0 to 7.2.60.1 (inclusive) 





  





From 7.2.49.0 to 7.2.54.12 (inclusive) 





  





7.2.48.12 and all prior versions 








Multi-Tenant Hypervisor 





7.1.35.12 and all prior versions 










ECS





All prior versions to 7.2.60.1 (inclusive)","Improper Input Validation vulnerability of Authenticated User in Progress LoadMaster allows : OS Command Injection.This issue affects:





?Product 





Affected Versions 





LoadMaster 





From 7.2.55.0 to 7.2.60.1 (inclusive) 





? 





From 7.2.49.0 to 7.2.54.12 (inclusive) 





? 





7.2.48.12 and all prior versions 








Multi-Tenant Hypervisor 





7.1.35.12 and all prior versions 










ECS





All prior versions to 7.2.60.1 (inclusive)"
CVE-2024-8755,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Progress
CVE-2024-8912,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-8912,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-8912,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Google
CVE-2024-9046,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-9046,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-9046,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Lenovo
CVE-2024-9046,last_modified,2024-10-20 00:00:00,2024-10-23 21:10:43.630712,2024-10-15,2024-10-17
CVE-2024-9046,vuln_status,2024-10-20 00:00:00,2024-10-23 21:10:43.630712,Awaiting Analysis,Analyzed
CVE-2024-9046,weaknesses,2024-10-20 00:00:00,2024-10-23 21:10:43.630712,"[{""source"": ""psirt@lenovo.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-427""}]}]","[{""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-427""}]}, {""source"": ""psirt@lenovo.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-427""}]}]"
CVE-2024-9046,configurations,2024-10-20 00:00:00,2024-10-23 21:10:43.630712,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:lenovo:starstudio:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""2020.3.12.34806"", ""matchCriteriaId"": ""DF830D83-4203-4E13-92CE-7EE517E9AE1B""}]}]}]"
CVE-2024-9046,references,2024-10-20 00:00:00,2024-10-23 21:10:43.630712,"[{""url"": ""https://iknow.lenovo.com.cn/detail/423563"", ""source"": ""psirt@lenovo.com""}]","[{""url"": ""https://iknow.lenovo.com.cn/detail/423563"", ""source"": ""psirt@lenovo.com"", ""tags"": [""Vendor Advisory""]}]"
CVE-2024-9487,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-10,2024-10-15
CVE-2024-9487,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-9487,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,GitHub
CVE-2024-9539,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-9539,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
